Time,!a,!b,!c
159450.813463329,95,10000,1000
159483.177379842,97,10000,1000
159505.460855874,97,10000,1000
159530.345374008,97,10000,1000
159554.448582518,100,10000,1000
159575.670216446,99,10000,1000
159604.894101668,98,10000,1000
159634.971959828,94,10000,1000
159661.408071079,97,10000,1000
159685.181324659,95,10000,1000
159705.339043945,93,10000,1000
159730.660978558,95,10000,1000
159754.413003557,100,10000,1000
159780.068069845,100,10000,1000
159800.2977631,98,10000,1000
159827.163585088,99,10000,1000
159857.924680949,99,10000,1000
159892.320987675,99,10000,1000
159920.415327,98,10000,1000
159950.056505237,97,10000,1000
159977.060014759,101,10000,1000
160007.687824469,98,10000,1000
160039.980622809,100,10000,1000
160065.30824515,100,10000,1000
160087.821997673,100,10000,1000
160120.020248528,97,10000,1000
160140.205694194,96,10000,1000
160160.767919006,97,10000,1000
160185.507121899,100,10000,1000
160207.240467234,99,10000,1000
160236.166038578,97,10000,1000
160272.962104717,94,10000,1000
160296.640274711,93,10000,1000
160320.529693014,93,10000,1000
160352.223597833,92,10000,1000
160377.163823489,95,10000,1000
160408.103622244,95,10000,1000
160431.556373545,95,10000,1000
160459.590074841,95,10000,1000
160494.560138379,96,10000,1000
160525.900390572,95,10000,1000
160547.775906528,96,10000,1000
160568.866732622,98,10000,1000
160590.633636128,97,10000,1000
160617.648080512,98,10000,1000
160642.832170919,98,10000,1000
160663.390813524,98,10000,1000
160686.638637847,100,10000,1000
160710.148251705,99,10000,1000
160735.523762456,99,10000,1000
160769.485192654,101,10000,1000
160791.776059676,102,10000,1000
160818.648065349,104,10000,1000
160841.353736679,106,10000,1000
160861.593705949,110,10000,1000
160882.712745155,106,10000,1000
160921.013257276,108,10000,1000
160943.732539781,109,10000,1000
160966.913146486,110,10000,1000
160994.07483081,108,10000,1000
161015.605506746,106,10000,1000
161049.627381561,107,10000,1000
161071.921108675,108,10000,1000
161096.780618545,106,10000,1000
161128.096509396,107,10000,1000
161162.090214894,107,10000,1000
161195.683316119,107,10000,1000
161228.282535576,105,10000,1000
161257.321699772,104,10000,1000
161281.881284927,100,10000,1000
161308.632193625,98,10000,1000
161332.035184867,102,10000,1000
161363.701602492,107,10000,1000
161383.714284479,109,10000,1000
161408.174192446,109,10000,1000
161437.156523501,109,10000,1000
161457.824128063,109,10000,1000
161479.547169712,107,10000,1000
161511.519377266,109,10000,1000
161532.671097388,114,10000,1000
161570.305850103,113,10000,1000
161600.096757898,106,10000,1000
161620.483118334,107,10000,1000
161640.937722163,106,10000,1000
161662.784724023,105,10000,1000
161699.126689257,107,10000,1000
161719.271525977,107,10000,1000
161744.082542395,108,10000,1000
161767.99364632,111,10000,1000
161790.944880377,110,10000,1000
161823.655755488,112,10000,1000
161844.69817436,112,10000,1000
161869.681009531,116,10000,1000
161893.587450303,117,10000,1000
161919.039690229,118,10000,1000
161939.877464355,119,10000,1000
161964.28343276,120,10000,1000
161990.704322102,121,10000,1000
162012.807155886,122,10000,1000
162034.039732254,119,10000,1000
162058.181758419,123,10000,1000
162079.274865481,124,10000,1000
162109.505802083,122,10000,1000
162131.561873797,125,10000,1000
162151.579938702,123,10000,1000
162177.70743572,120,10000,1000
162199.153261241,122,10000,1000
162225.54599867,126,10000,1000
162246.317775896,123,10000,1000
162270.954040427,120,10000,1000
162295.346078592,115,10000,1000
162325.436159638,111,10000,1000
162360.279540544,111,10000,1000
162388.247853068,111,10000,1000
162409.065537017,112,10000,1000
162433.032292445,112,10000,1000
162453.648777941,110,10000,1000
162483.394362809,115,10000,1000
162503.629982963,115,10000,1000
162526.066693131,117,10000,1000
162547.913474356,120,10000,1000
162568.229595359,117,10000,1000
162590.80980195,120,10000,1000
162618.795645511,124,10000,1000
162644.591955424,123,10000,1000
162673.361337082,123,10000,1000
162693.46317313,121,10000,1000
162713.475902424,123,10000,1000
162735.849154736,121,10000,1000
162757.552941126,122,10000,1000
162781.224822199,120,10000,1000
162818.346074004,122,10000,1000
162839.441876418,120,10000,1000
162871.544895701,117,10000,1000
162895.785573469,117,10000,1000
162922.719028946,115,10000,1000
162945.608282031,115,10000,1000
162970.160247486,114,10000,1000
162996.081825423,115,10000,1000
163019.25604108,120,10000,1000
163044.818903524,118,10000,1000
163064.88823792,115,10000,1000
163088.911545607,112,10000,1000
163120.572872642,111,10000,1000
163146.189887851,110,10000,1000
163168.437254641,110,10000,1000
163188.65520893,114,10000,1000
163209.097354553,111,10000,1000
163232.405237673,109,10000,1000
163257.315141578,109,10000,1000
163278.490769026,108,10000,1000
163298.822667011,111,10000,1000
163319.080716328,111,10000,1000
163346.089489434,105,10000,1000
163367.20026349,106,10000,1000
163387.31074669,103,10000,1000
163428.156921869,102,10000,1000
163448.82057241,102,10000,1000
163469.604435192,106,10000,1000
163495.776890318,107,10000,1000
163518.340612413,105,10000,1000
163539.203287239,105,10000,1000
163560.846962352,106,10000,1000
163581.590036437,108,10000,1000
163604.062643082,111,10000,1000
163636.714367947,110,10000,1000
163658.118188409,110,10000,1000
163678.803101189,106,10000,1000
163699.925476197,109,10000,1000
163727.570862947,110,10000,1000
163748.08624635,111,10000,1000
163768.598792922,111,10000,1000
163793.987880359,112,10000,1000
163813.9892066,110,10000,1000
163837.746589051,110,10000,1000
163861.877528788,110,10000,1000
163887.686615189,105,10000,1000
163910.483205569,107,10000,1000
163933.351171678,104,10000,1000
163954.009404132,103,10000,1000
163983.735708576,103,10000,1000
164027.27029056,104,10000,1000
164066.519073633,106,10000,1000
164088.871293049,109,10000,1000
164118.828797057,111,10000,1000
164143.546493636,113,10000,1000
164171.51328576,111,10000,1000
164194.788859784,109,10000,1000
164219.520802623,111,10000,1000
164245.583145239,109,10000,1000
164271.347674649,107,10000,1000
164318.382454611,108,10000,1000
164340.096787681,107,10000,1000
164364.198608186,106,10000,1000
164390.549853686,105,10000,1000
164412.773290112,108,10000,1000
164444.439632943,107,10000,1000
164472.184137361,109,10000,1000
164495.220699236,110,10000,1000
164515.314457853,113,10000,1000
164546.881820281,114,10000,1000
164574.320690978,110,10000,1000
164607.345875403,106,10000,1000
164628.971149659,106,10000,1000
164657.79985284,109,10000,1000
164677.911437488,107,10000,1000
164709.683501206,105,10000,1000
164730.610501553,104,10000,1000
164757.304893124,102,10000,1000
164779.950223696,103,10000,1000
164805.661781934,105,10000,1000
164825.93305712,107,10000,1000
164852.440075478,105,10000,1000
164884.881465467,106,10000,1000
164911.180327998,109,10000,1000
164933.443687118,114,10000,1000
164954.194613419,113,10000,1000
164986.980908517,113,10000,1000
165012.586936634,112,10000,1000
165035.980225958,106,10000,1000
165059.044018756,108,10000,1000
165081.190691439,107,10000,1000
165102.811657394,107,10000,1000
165124.267902729,110,10000,1000
165145.972982027,111,10000,1000
165168.854482829,113,10000,1000
165190.25620558,111,10000,1000
165219.365416988,107,10000,1000
165246.776681171,106,10000,1000
165269.668707144,109,10000,1000
165292.641084316,110,10000,1000
165314.04642654,110,10000,1000
165339.8724104,111,10000,1000
165366.237128609,112,10000,1000
165389.771477931,112,10000,1000
165424.309079508,113,10000,1000
165448.29999532,112,10000,1000
165478.217146857,111,10000,1000
165501.754387434,107,10000,1000
165524.370185325,104,10000,1000
165557.576781207,103,10000,1000
165578.812818313,101,10000,1000
165603.272811734,102,10000,1000
165638.065770023,105,10000,1000
165669.121147056,106,10000,1000
165689.397784801,103,10000,1000
165714.88704756,99,10000,1000
165748.793708955,99,10000,1000
165770.356475577,98,10000,1000
165797.141992176,101,10000,1000
165819.492826549,98,10000,1000
165840.448885774,99,10000,1000
165864.70628446,97,10000,1000
165891.633526336,98,10000,1000
165911.939008857,96,10000,1000
165937.70845289,98,10000,1000
165962.920559535,98,10000,1000
165989.648852544,97,10000,1000
166012.005741093,100,10000,1000
166036.53481955,103,10000,1000
166062.107867059,103,10000,1000
166082.517161474,106,10000,1000
166105.084246211,106,10000,1000
166134.958297525,103,10000,1000
166155.252098431,104,10000,1000
166176.133644663,102,10000,1000
166199.007457164,102,10000,1000
166244.432906989,102,10000,1000
166276.963116431,102,10000,1000
166298.176462528,100,10000,1000
166326.849624048,102,10000,1000
166355.276492583,103,10000,1000
166376.928679507,101,10000,1000
166406.719847166,101,10000,1000
166439.364167637,99,10000,1000
166460.191135309,98,10000,1000
166495.445626998,96,10000,1000
166515.511600516,99,10000,1000
166552.353515526,103,10000,1000
166578.026009142,106,10000,1000
166600.016505854,108,10000,1000
166620.062157947,104,10000,1000
166640.208205541,104,10000,1000
166666.151618416,104,10000,1000
166688.903959427,106,10000,1000
166709.352810874,107,10000,1000
166732.194594675,104,10000,1000
166754.24001824,104,10000,1000
166774.259502136,107,10000,1000
166797.988794737,101,10000,1000
166820.133338232,101,10000,1000
166842.374307235,99,10000,1000
166867.111253957,100,10000,1000
166889.594632602,99,10000,1000
166912.731130366,97,10000,1000
166934.334812932,91,10000,1000
166959.523512393,91,10000,1000
166982.017198337,92,10000,1000
167005.856831037,95,10000,1000
167026.776421515,96,10000,1000
167050.3946075,95,10000,1000
167079.148439895,95,10000,1000
167101.000475495,93,10000,1000
167122.200039941,91,10000,1000
167154.464685193,90,10000,1000
167185.414846799,94,10000,1000
167210.476641318,95,10000,1000
167233.912475685,92,10000,1000
167259.046773911,90,10000,1000
167279.680119362,91,10000,1000
167301.077251949,89,10000,1000
167340.716763399,88,10000,1000
167361.650088115,92,10000,1000
167390.796698399,92,10000,1000
167412.109311852,95,10000,1000
167434.386661664,97,10000,1000
167460.296862538,97,10000,1000
167485.997303321,97,10000,1000
167511.123575252,96,10000,1000
167546.799913354,97,10000,1000
167567.943675964,97,10000,1000
167595.040633338,98,10000,1000
167616.242934285,98,10000,1000
167647.933806542,98,10000,1000
167668.658615302,98,10000,1000
167688.784451661,98,10000,1000
167711.781197074,95,10000,1000
167753.004098222,90,10000,1000
167774.767253784,91,10000,1000
167799.432311083,90,10000,1000
167822.378531178,88,10000,1000
167846.608870332,88,10000,1000
167866.967392069,85,10000,1000
167889.090855035,87,10000,1000
167917.00327041,86,10000,1000
167941.259347433,88,10000,1000
167971.976771497,87,10000,1000
167993.325623881,90,10000,1000
168020.158451888,89,10000,1000
168046.662693585,92,10000,1000
168076.109710701,95,10000,1000
168100.858187052,96,10000,1000
168120.926892625,96,10000,1000
168146.604605787,91,10000,1000
168168.941235779,93,10000,1000
168194.532263424,96,10000,1000
168219.130690404,93,10000,1000
168250.535712312,96,10000,1000
168280.519275571,95,10000,1000
168302.076029049,94,10000,1000
168328.577214747,93,10000,1000
168360.279183318,97,10000,1000
168384.149812241,101,10000,1000
168406.886062456,98,10000,1000
168430.892208327,98,10000,1000
168454.771254916,97,10000,1000
168477.070341249,97,10000,1000
168498.060486385,100,10000,1000
168526.725951864,99,10000,1000
168550.130224014,98,10000,1000
168572.647523866,101,10000,1000
168598.693164472,99,10000,1000
168620.402108943,101,10000,1000
168653.99790102,101,10000,1000
168675.138796819,101,10000,1000
168697.463520341,102,10000,1000
168721.265549932,98,10000,1000
168756.421057664,96,10000,1000
168785.276388784,98,10000,1000
168809.519324913,96,10000,1000
168829.608286891,97,10000,1000
168855.928406758,96,10000,1000
168876.546493144,99,10000,1000
168900.767794598,100,10000,1000
168922.060188922,99,10000,1000
168948.926872073,95,10000,1000
168975.149328392,93,10000,1000
169000.16955643,92,10000,1000
169021.100068329,93,10000,1000
169041.802169453,97,10000,1000
169064.124405832,96,10000,1000
169093.183392387,96,10000,1000
169116.341796416,92,10000,1000
169143.099203672,96,10000,1000
169165.304972684,94,10000,1000
169186.072372448,90,10000,1000
169206.933178764,87,10000,1000
169242.561080938,87,10000,1000
169267.471245163,90,10000,1000
169293.777278574,94,10000,1000
169314.019319558,100,10000,1000
169337.707236106,98,10000,1000
169361.5571605,100,10000,1000
169387.700703057,101,10000,1000
169422.497922169,101,10000,1000
169446.643221188,101,10000,1000
169470.601840875,103,10000,1000
169496.516475101,102,10000,1000
169517.209459137,104,10000,1000
169538.133656024,101,10000,1000
169578.88829991,103,10000,1000
169609.308627449,101,10000,1000
169629.908651329,101,10000,1000
169655.378412454,104,10000,1000
169681.339514487,106,10000,1000
169703.992979172,106,10000,1000
169727.325799912,104,10000,1000
169756.037368433,107,10000,1000
169779.201601056,107,10000,1000
169804.962273917,109,10000,1000
169827.98582526,108,10000,1000
169854.032589983,109,10000,1000
169874.089361262,113,10000,1000
169894.157829577,112,10000,1000
169917.257781861,114,10000,1000
169942.769262551,112,10000,1000
169974.46629692,110,10000,1000
169995.891862933,113,10000,1000
170019.794244069,106,10000,1000
170043.330374274,105,10000,1000
170065.378125355,108,10000,1000
170085.981438887,107,10000,1000
170111.491329084,103,10000,1000
170133.1460653,102,10000,1000
170156.704360048,95,10000,1000
170180.62007417,94,10000,1000
170202.781767062,95,10000,1000
170230.610585912,100,10000,1000
170261.428467548,102,10000,1000
170283.170368824,105,10000,1000
170306.709597916,102,10000,1000
170331.085880268,100,10000,1000
170353.255296436,101,10000,1000
170376.649417049,100,10000,1000
170398.414996451,103,10000,1000
170425.765077496,103,10000,1000
170449.106585526,103,10000,1000
170475.901437526,101,10000,1000
170497.333749381,100,10000,1000
170527.15823011,103,10000,1000
170549.164667417,103,10000,1000
170571.60947099,99,10000,1000
170592.779261675,99,10000,1000
170623.740554136,97,10000,1000
170650.857885807,100,10000,1000
170671.908631793,99,10000,1000
170700.108106619,100,10000,1000
170733.994365188,100,10000,1000
170754.436514526,95,10000,1000
170775.363679963,91,10000,1000
170799.842445011,94,10000,1000
170831.528995737,93,10000,1000
170853.545202942,96,10000,1000
170880.638879625,97,10000,1000
170908.648051646,96,10000,1000
170931.967850713,95,10000,1000
170963.255419302,95,10000,1000
170997.156358086,92,10000,1000
171021.163130615,90,10000,1000
171046.472382296,89,10000,1000
171066.84425078,88,10000,1000
171088.120901953,92,10000,1000
171109.465882556,90,10000,1000
171145.133187099,85,10000,2
171166.409012029,82,10000,2
171192.3851964,82,10000,4
171223.823738234,80,10000,5
171252.911885339,78,10000,10
171273.377548193,75,10000,11
171321.60737673,70,10000,17
171346.090203416,68,10000,18
171373.752259088,65,10000,19
171404.361395757,65,10000,21
171428.894990999,64,10000,22
171452.20684767,61,10000,26
171477.975828254,61,10000,27
171504.164616953,58,10000,30
171531.3126312,56,10000,31
171558.602001505,53,10000,32
171581.489560872,53,10000,33
171603.488090799,53,10000,34
171623.71610655,51,10000,35
171644.005663398,49,10000,36
171664.766365614,47,10000,39
171688.893768643,46,10000,41
171714.17713889,43,10000,39
171736.982311333,42,10000,40
171765.926133497,42,10000,43
171789.271015728,39,10000,45
171811.742002039,39,10000,45
171835.918018967,39,10000,48
171857.07691467,38,10000,47
171882.964562713,37,10000,48
171906.594037658,36,10000,49
171928.612395153,36,10000,50
171949.770881885,36,10000,52
171970.753545308,36,10000,54
171992.998297204,36,10000,54
172016.853191106,35,10000,54
172043.286137984,35,10000,57
172066.675028314,35,10000,58
172090.034845147,35,10000,58
172128.105785632,32,10000,63
172148.203625816,32,10000,66
172168.921713183,32,10000,68
172193.160905853,32,10000,69
172215.124455034,32,10000,70
172251.269853094,32,10000,73
172277.525236958,27,10000,75
172299.459526744,27,10000,72
172320.692378639,25,10000,69
172342.330592289,25,10000,67
172364.20540531,25,10000,69
172392.071976106,25,10000,68
172429.388995797,25,10000,67
172458.336802202,23,10000,68
172481.889442877,23,10000,69
172502.254213369,23,10000,74
172526.981558853,23,10000,77
172547.159755651,22,10000,73
172574.921758018,22,10000,75
172607.071971341,22,10000,74
172628.155442899,22,10000,74
172654.862872733,21,10000,78
172679.566263228,21,10000,76
172705.503852883,21,10000,73
172728.273512737,20,10000,72
172749.483069688,20,10000,70
172777.389315236,20,10000,66
172799.21634286,18,10000,65
172819.435577318,18,10000,65
172859.09863603,16,10000,63
172893.611396813,16,10000,67
172915.319340036,16,10000,67
172936.670761612,16,10000,71
172956.876439136,16,10000,70
172978.067573491,15,10000,70
172998.150827234,12,10000,71
173020.259460157,12,10000,72
173047.664172435,12,10000,73
173076.003993632,12,10000,77
173100.617532374,11,10000,74
173123.104117498,11,10000,74
173149.115422735,10,10000,74
173173.450737132,10,10000,79
173199.806639013,9,10000,81
173220.603681963,9,10000,82
173244.282909362,9,10000,84
173264.870891359,9,10000,84
173285.654920224,9,10000,84
173305.73892259,9,10000,86
173330.736046987,9,10000,87
173352.010425816,9,10000,88
173383.099475318,9,10000,91
173412.687644927,8,10000,92
173441.38915364,8,10000,95
173467.397470896,8,10000,94
173490.804375421,8,10000,93
173525.49664439,7,10000,91
173549.385645904,7,10000,92
173571.076231619,7,10000,95
173593.973811336,7,10000,93
173619.136251396,7,10000,94
173639.541857855,7,10000,93
173660.436937262,7,10000,90
173687.795628038,7,10000,91
173708.017755224,7,10000,94
173732.230740353,7,10000,98
173752.386049487,7,10000,97
173775.738960722,6,10000,96
173809.165660278,6,10000,94
173829.179830662,6,10000,96
173849.376561049,6,10000,95
173873.485249794,6,10000,94
173895.577316089,6,10000,97
173920.438564942,6,10000,99
173947.743930681,6,10000,97
173972.731989789,5,10000,97
173992.871968301,5,10000,92
174013.500359916,4,10000,95
174036.147464349,4,10000,96
174056.678252177,4,10000,95
174082.41709356,4,10000,96
174105.67748098,4,10000,97
174128.622912684,4,10000,96
174151.417858869,4,10000,96
174171.742760225,4,10000,98
174193.781007874,4,10000,98
174227.344745118,4,10000,99
174252.759107711,4,10000,100
174290.776338609,4,10000,102
174317.201328126,4,10000,102
174341.136122951,4,10000,103
174366.474177628,4,10000,103
174392.702630677,4,10000,101
174415.130140653,4,10000,102
174437.507198974,4,10000,102
174459.261701444,4,10000,104
174483.978765796,4,10000,105
174505.530016204,4,10000,106
174527.846170343,4,10000,107
174553.691456264,4,10000,106
174573.699951067,4,10000,104
174595.485871034,4,10000,100
174620.257669554,4,10000,99
174644.277636386,4,10000,101
174665.3250104,4,10000,99
174689.978010449,4,10000,101
174713.672241421,4,10000,107
174733.704158782,4,10000,108
174755.385069287,4,10000,108
174776.447414093,4,10000,108
174808.557731322,4,10000,108
174832.904645772,4,10000,107
174855.557293217,4,10000,110
174883.768638526,4,10000,115
174909.714653641,4,10000,115
174932.477448582,4,10000,117
174956.00948871,4,10000,114
174979.147983411,4,10000,113
174999.168905932,3,10000,112
175020.303414532,3,10000,112
175052.614938818,3,10000,112
175076.907386565,3,10000,113
175101.395688697,3,10000,110
175123.933328093,3,10000,112
175145.617796836,3,10000,112
175169.023562195,3,10000,110
175193.060742181,3,10000,109
175217.970687662,3,10000,109
175238.51549317,3,10000,113
175260.731436331,3,10000,116
175281.123068714,3,10000,117
175303.367757929,3,10000,116
175329.174599649,3,10000,116
175353.874215492,3,10000,117
175378.52561883,3,10000,118
175401.094128506,3,10000,115
175426.521426363,3,10000,114
175447.917551599,3,10000,114
175489.114721527,3,10000,112
175510.76746837,3,10000,112
175532.910353724,2,10000,116
175554.601015203,2,10000,114
175592.055173309,2,10000,114
175615.518350039,2,10000,112
175636.109328738,2,10000,113
175656.871015926,2,10000,110
175682.746143396,2,10000,112
175702.981202154,2,10000,109
175723.516188673,2,10000,110
175744.372007323,2,10000,110
175765.09340419,2,10000,108
175785.960983899,2,10000,108
175827.840557997,2,10000,105
175848.207212995,2,10000,108
175868.425160269,2,10000,107
175898.211152882,2,10000,108
175922.862971503,2,10000,108
175951.189892467,2,10000,106
175976.190380566,2,10000,104
176000.432827771,2,10000,100
176021.680828705,2,10000,102
176044.078883609,2,10000,102
176064.948248436,2,10000,106
176091.245260579,2,10000,105
176111.72157116,2,10000,104
176132.634466994,1,10000,108
176157.263931223,1,10000,108
176188.78863268,1,10000,111
176214.847072348,1,10000,110
176242.519717434,1,10000,109
176264.184396309,1,10000,110
176287.483688859,1,10000,110
176308.164418481,1,10000,112
176329.237587004,1,10000,109
176359.579687798,1,10000,111
176385.151309678,1,10000,111
176408.135894771,1,10000,108
176433.800156328,1,10000,103
176456.097952475,1,10000,105
176478.216720086,1,10000,105
176498.71452106,1,10000,105
176525.035483321,1,10000,104
176545.847416284,1,10000,108
176571.770160838,10000,10000,108
176594.904737832,10000,10000,110
176634.51909528,10000,10000,107
176662.448480274,10000,10000,108
176685.408248364,10000,10000,107
176705.750918914,10000,10000,105
176740.212851862,10000,10000,107
176762.799844602,10000,10000,107
176784.569210291,10000,10000,106
176805.023968465,10000,10000,109
176831.235594402,10000,10000,109
176851.768049098,10000,10000,108
176873.48792584,10000,10000,107
176898.097101553,10000,10000,110
176918.871728099,10000,10000,110
176940.483211162,10000,10000,112
176963.146374315,10000,10000,113
176994.045993131,10000,10000,109
177014.960390719,10000,10000,108
177038.644617845,10000,10000,107
177058.749637666,10000,10000,108
177082.232219048,10000,10000,107
177104.692488793,10000,10000,108
177132.365051478,10000,10000,105
177162.070459459,10000,10000,106
177183.227701537,10000,10000,107
177211.962611157,10000,10000,106
177232.53043606,10000,10000,104
177272.032575294,10000,10000,102
177295.701745723,10000,10000,99
177322.939492036,10000,10000,100
177345.076599458,10000,10000,96
177368.012185293,10000,10000,94
177388.321205079,10000,10000,93
177408.837540108,10000,10000,93
177429.005783883,10000,10000,93
177449.46188212,10000,10000,94
177480.859032783,10000,10000,96
177503.71974325,10000,10000,97
177530.315001717,10000,10000,101
177551.457505765,10000,10000,98
177576.821887807,10000,10000,98
177597.462214409,10000,10000,98
177626.419161003,10000,10000,98
177666.951629845,10000,10000,98
177690.275274078,10000,10000,98
177713.414261744,10000,10000,97
177737.888374538,10000,10000,96
177761.470804117,10000,10000,95
177782.149730832,10000,10000,94
177812.351448588,10000,10000,96
177840.906345933,10000,10000,95
177863.287870455,10000,10000,95
177890.803446739,10000,10000,94
177920.38654339,10000,10000,96
177941.000817653,10000,10000,95
177962.308954627,10000,10000,95
177983.635312854,10000,10000,100
178010.640222428,10000,10000,99
178031.652930104,10000,10000,103
178051.665022713,10000,10000,103
178072.517253433,10000,10000,104
178100.205817179,10000,10000,107
178124.681867719,10000,10000,108
178147.365840352,10000,10000,109
178176.999012512,10000,10000,110
178198.284829704,10000,10000,110
178219.180954257,10000,10000,109
178242.591200285,10000,10000,107
178265.933760886,10000,10000,107
178287.192401527,10000,10000,106
178310.77213357,10000,10000,107
178334.530114497,10000,10000,103
178364.680650588,10000,10000,106
178403.780846897,10000,10000,108
178425.062000996,10000,10000,106
178446.860935766,10000,10000,108
178467.229036356,10000,10000,106
178492.704832484,10000,10000,102
178516.510556688,10000,10000,105
178536.615085514,10000,10000,107
178556.795822688,10000,10000,108
178577.253094534,10000,10000,109
178599.26928326,10000,10000,110
178620.203406787,10000,10000,110
178646.252410286,10000,10000,110
178671.200521159,10000,10000,111
178695.522689485,10000,10000,109
178715.677412238,10000,10000,106
178760.547153147,10000,10000,108
178782.634842312,10000,10000,105
178805.458291333,10000,10000,104
178828.039125055,10000,10000,102
178854.249973564,10000,10000,101
178878.410933977,10000,10000,102
178905.162680432,10000,10000,100
178936.346983802,10000,10000,103
178963.415306276,10000,10000,102
178998.636119417,10000,10000,104
179018.985933199,10000,10000,105
179048.300748025,10000,10000,107
179068.327068954,10000,10000,106
179092.478325057,10000,10000,107
179118.106593038,10000,10000,106
179144.141026022,10000,10000,104
179169.259672305,10000,10000,103
179194.707661719,10000,10000,99
179217.586674224,10000,10000,98
179248.123917213,10000,10000,98
179269.756474832,10000,10000,102
179290.676957365,10000,10000,100
179313.876516283,10000,10000,101
179334.285349168,10000,10000,100
179354.878125403,10000,10000,99
179375.840367333,10000,10000,101
179406.344819424,10000,10000,102
179427.04482203,10000,10000,102
179454.566622447,10000,10000,100
179486.245868936,10000,10000,99
179511.93118792,10000,10000,99
179536.338552377,10000,10000,98
179563.32004362,10000,10000,93
179586.659497061,10000,10000,92
179610.310139955,10000,10000,94
179631.795788097,10000,10000,93
179658.214431829,10000,10000,92
179678.555191461,10000,10000,93
179700.918826092,10000,10000,94
179723.884145203,10000,10000,94
179748.174819986,10000,10000,93
179771.525588976,10000,10000,92
179797.957895638,10000,10000,89
179837.802993428,10000,10000,89
179859.400418871,10000,10000,89
179881.443551159,10000,10000,91
179910.927839,10000,10000,91
179937.68269252,10000,10000,94
179968.32262526,10000,10000,92
179989.551809307,10000,10000,91
180009.610825479,10000,10000,89
180042.796378363,10000,10000,88
180067.715261074,10000,10000,85
180096.703871817,10000,10000,84
180129.677218466,10000,10000,83
180152.807054106,10000,10000,81
180181.024668513,10000,10000,81
180204.788462161,10000,10000,84
180227.763932072,10000,10000,81
180252.5324519,10000,10000,82
180276.345823881,10000,10000,83
180296.93476174,10000,10000,79
180320.245684523,10000,10000,79
180341.871683939,10000,10000,79
180363.094968386,10000,10000,77
180394.025452614,10000,10000,78
180414.998808036,10000,10000,78
180435.676263503,10000,10000,79
180455.997734969,10000,10000,81
180488.303917348,10000,10000,80
180520.656929124,10000,10000,79
180541.653845096,10000,10000,82
180572.315387355,10000,10000,85
180593.544699918,10000,10000,85
180616.531388708,10000,10000,85
180637.662468377,10000,10000,84
180660.849326015,10000,10000,87
180684.343611032,10000,10000,86
180711.410881989,10000,10000,87
180733.127941424,10000,10000,86
180757.707042292,10000,10000,83
180779.582678197,10000,10000,86
180806.600187582,10000,10000,84
180834.439884421,10000,10000,86
180855.741457938,10000,10000,86
180887.313962765,10000,10000,83
180912.092327448,10000,10000,84
180932.340425824,10000,10000,87
180957.675081303,10000,10000,86
180978.014066584,10000,10000,83
181008.475577793,10000,10000,82
181048.538729624,10000,10000,83
181069.706393759,10000,10000,87
181098.088881397,10000,10000,89
181121.752672723,10000,10000,88
181150.61671755,10000,10000,91
181181.137001521,10000,10000,91
181201.144979488,10000,10000,90
181226.769722902,10000,10000,92
181248.85834861,10000,10000,89
181269.601130934,10000,10000,89
181294.810776957,10000,10000,90
181317.170510508,10000,10000,90
181341.669838155,10000,10000,86
181362.281674337,10000,10000,86
181382.307706368,10000,10000,82
181403.353036501,10000,10000,84
181423.809365358,10000,10000,85
181447.554987589,10000,10000,86
181468.778778115,10000,10000,89
181497.008288698,10000,10000,86
181518.104230349,10000,10000,90
181546.918498288,10000,10000,92
181580.449774626,10000,10000,92
181607.930028688,10000,10000,94
181633.724287135,10000,10000,92
181655.216405582,10000,10000,93
181685.603962182,10000,10000,93
181706.594544824,10000,10000,89
181726.974448876,10000,10000,89
181752.336064075,10000,10000,90
181774.804373968,10000,10000,87
181795.856445097,10000,10000,89
181820.693000029,10000,10000,85
181842.895827943,10000,10000,87
181863.528491403,10000,10000,85
181895.735639612,10000,10000,87
181917.733306632,10000,10000,87
181946.598366483,10000,10000,88
181969.017350899,10000,10000,93
181993.537642455,10000,10000,97
182016.632783377,10000,10000,95
182041.199225739,10000,10000,95
182067.334103407,10000,10000,97
182088.663423321,10000,10000,100
182114.66552401,10000,10000,102
182137.256985639,10000,10000,109
182157.83133567,10000,10000,107
182181.139992474,10000,10000,108
182206.869541244,10000,10000,104
182228.482728291,10000,10000,103
182255.714326847,10000,10000,106
182275.754928713,10000,10000,109
182295.847947935,10000,10000,111
182320.024589442,10000,10000,113
182344.548365559,10000,10000,115
182371.442692361,10000,10000,113
182392.003812225,10000,10000,111
182420.151972114,10000,10000,111
182451.91305839,10000,10000,110
182472.618982199,10000,10000,113
182502.182638501,10000,10000,112
182526.469835554,10000,10000,113
182547.259706418,10000,10000,112
182573.77270201,10000,10000,114
182593.869087693,10000,10000,115
182617.502432233,10000,10000,114
182645.417692901,10000,10000,116
182674.976926482,10000,10000,118
182695.2153029,10000,10000,116
182719.000279577,10000,10000,113
182740.20596666,10000,10000,116
182764.000810696,10000,10000,116
182791.271492729,10000,10000,116
182812.479395155,10000,10000,110
182835.943964906,10000,10000,109
182857.790240376,10000,10000,108
182880.398323303,10000,10000,111
182900.891109357,10000,10000,110
182924.806860489,10000,10000,111
182947.042236919,10000,10000,111
182977.563620202,10000,10000,109
183002.585544752,10000,10000,110
